continent,num_open_ports,cdf
Africa,305,0.99933728831152235
Africa,306,0.99933994980424723
Africa,307,0.999342611296972
Africa,310,0.99934527278969687
Africa,311,0.99934793428242163
Africa,312,0.99935325726787128
Africa,316,0.999355918760596
Africa,319,0.99935858025332092
Africa,328,0.99936124174604568
Africa,329,0.99936390323877045
Africa,332,0.99936656473149532
Africa,337,0.99936922622422009
Africa,338,0.999371887716945
Africa,339,0.99937454920966973
Africa,343,0.99937721070239449
Africa,351,0.99937987219511937
Africa,352,0.99938253368784413
Africa,358,0.99938785667329377
Africa,359,0.99939317965874341
Africa,360,0.99939584115146818
Africa,365,0.999398502644193
Africa,366,0.99940116413691782
Africa,367,0.99940648712236746
Africa,371,0.99940914861509222
Africa,372,0.99941447160054186
Africa,373,0.99941979458599151
Africa,376,0.99942511757144115
Africa,384,0.99942777906416591
Africa,386,0.99943044055689079
Africa,387,0.99943310204961555
Africa,389,0.99943576354234032
Africa,392,0.99943842503506519
Africa,395,0.99944374802051483
Africa,397,0.9994464095132396
Africa,398,0.99945173249868924
Africa,400,0.99945705548413888
Africa,403,0.99946503996231328
Africa,404,0.999467701455038
Africa,406,0.99947568593321245
Africa,407,0.99947834742593733
Africa,409,0.99948100891866209
Africa,410,0.999483670411387
Africa,411,0.99948633190411174
Africa,413,0.9994889933968365
Africa,415,0.99949165488956138
Africa,417,0.99949431638228614
Africa,418,0.999496977875011
Africa,419,0.99949963936773578
Africa,421,0.99950230086046055
Africa,424,0.99950762384591019
Africa,425,0.99951294683135983
Africa,426,0.99951826981680947
Africa,427,0.99952093130953423
Africa,428,0.99952359280225911
Africa,429,0.99952625429498387
Africa,431,0.99952891578770875
Africa,433,0.99953956175860792
Africa,434,0.99954488474405756
Africa,435,0.9995502077295072
Africa,436,0.999552869222232
Africa,437,0.99955819220768161
Africa,438,0.99956085370040637
Africa,439,0.99956351519313125
Africa,440,0.999566176685856
Africa,441,0.99957416116403042
Africa,442,0.99957682265675529
Africa,443,0.9995848071349297
Africa,444,0.99958746862765446
Africa,445,0.99959811459855374
Africa,446,0.99960343758400338
Africa,447,0.99960609907672815
Africa,448,0.99961408355490255
Africa,449,0.99962206803307707
Africa,450,0.99962472952580184
Africa,451,0.99963005251125148
Africa,452,0.99963271400397624
Africa,453,0.99963537549670112
Africa,454,0.99964335997487552
Africa,457,0.99964602146760029
Africa,458,0.99964868296032516
Africa,460,0.99965134445304993
Africa,461,0.99965666743849957
Africa,463,0.99965932893122433
Africa,467,0.999664651916674
Africa,469,0.99966731340939885
Africa,473,0.99966997490212361
Africa,474,0.99967263639484838
Africa,476,0.999677959380298
Africa,480,0.9996806208730229
Africa,481,0.99968594385847243
Africa,485,0.9996886053511973
Africa,486,0.99969392833664694
Africa,487,0.99969925132209647
Africa,492,0.99970191281482135
Africa,495,0.99970457430754611
Africa,497,0.999707235800271
Africa,503,0.99970989729299575
Africa,529,0.99971255878572052
Africa,530,0.99971522027844539
Africa,542,0.999720543263895
Africa,544,0.9997232047566198
Africa,547,0.99972586624934456
Africa,572,0.99972852774206944
Africa,582,0.9997311892347942
Africa,607,0.99973385072751908
Africa,613,0.99973651222024384
Africa,618,0.99973917371296861
Africa,620,0.99974183520569349
Africa,644,0.99974449669841825
Africa,646,0.99974715819114313
Africa,658,0.99974981968386789
Africa,663,0.99975248117659266
Africa,675,0.99975514266931753
Africa,702,0.9997578041620423
Africa,710,0.99976046565476717
Africa,752,0.99976312714749194
Africa,793,0.9997657886402167
Africa,826,0.99976845013294158
Africa,838,0.99977111162566634
Africa,873,0.99977377311839122
Africa,874,0.999776434611116
Africa,900,0.99977909610384075
Africa,908,0.99978175759656562
Africa,912,0.99978441908929039
Africa,916,0.99978708058201526
Africa,923,0.99978974207474
Africa,936,0.99979240356746479
Africa,957,0.99979506506018967
Africa,1070,0.99979772655291443
Africa,1078,0.99980038804563931
Africa,1109,0.99980304953836407
Africa,1147,0.999805711031089
Africa,1153,0.99980837252381372
Africa,1163,0.99981103401653848
Africa,1213,0.99981369550926336
Africa,1306,0.99981635700198812
Africa,1322,0.999819018494713
Africa,1323,0.99982167998743776
Africa,1349,0.99982434148016253
Africa,1402,0.9998270029728874
Africa,1413,0.99982966446561217
Africa,1438,0.999832325958337
Africa,1458,0.99983498745106181
Africa,1489,0.99983764894378657
Africa,1628,0.99984031043651145
Africa,1647,0.99984297192923621
Africa,1658,0.99984563342196109
Africa,1664,0.99984829491468585
Africa,1748,0.99985095640741062
Africa,1764,0.99985361790013549
Africa,1784,0.99985627939286026
Africa,1823,0.99985894088558513
Africa,1838,0.9998616023783099
Africa,1932,0.99986426387103466
Africa,1950,0.99986692536375954
Africa,1986,0.9998695868564843
Africa,1995,0.99987224834920918
Africa,2033,0.999874909841934
Africa,2046,0.99987757133465871
Africa,2102,0.99988023282738359
Africa,2134,0.99988289432010835
Africa,2160,0.99988555581283323
Africa,2175,0.999888217305558
Africa,2191,0.99989087879828276
Africa,2228,0.99989354029100763
Africa,2247,0.9998962017837324
Africa,2261,0.99989886327645727
Africa,2276,0.999901524769182
Africa,2302,0.9999041862619068
Africa,2318,0.99990684775463168
Africa,2321,0.99990950924735644
Africa,2344,0.99991217074008132
Africa,2352,0.99991483223280608
Africa,2377,0.99991749372553085
Africa,2413,0.99992015521825572
Africa,2432,0.99992281671098049
Africa,2444,0.99992547820370536
Africa,2450,0.99992813969643013
Africa,2489,0.99993080118915489
Africa,2541,0.99993346268187977
Africa,2544,0.99993612417460453
Africa,2595,0.99993878566732941
Africa,2632,0.99994144716005418
Africa,2634,0.999944108652779
Africa,2673,0.99994677014550382
Africa,2688,0.99994943163822858
Africa,2693,0.99995209313095346
Africa,2724,0.99995475462367822
Africa,2753,0.9999574161164031
Africa,2784,0.99996007760912786
Africa,2790,0.99996273910185263
Africa,2804,0.9999654005945775
Africa,2848,0.99996806208730227
Africa,2871,0.99997072358002714
Africa,2896,0.99997338507275191
Africa,2902,0.99997604656547667
Africa,2913,0.99997870805820155
Africa,2927,0.99998403104365119
Africa,2940,0.999986692536376
Africa,2961,0.99998935402910072
Africa,2972,0.99999201552182559
Africa,2992,0.99999467701455036
Africa,3078,0.99999733850727524
Africa,3093,1.0
Antarctica,1,0.060734463276836161
Antarctica,2,0.088983050847457626
Antarctica,3,0.99152542372881358
Antarctica,4,0.99576271186440679
Antarctica,5,1.0
Asia,1,0.46785400633120006
Asia,2,0.70433162923324344
Asia,3,0.81195981833747377
Asia,4,0.86466893929171085
Asia,5,0.89560377571358729
Asia,6,0.914519950359144
Asia,7,0.92895429015124531
Asia,8,0.937632591301347
Asia,9,0.94247500812968565
Asia,10,0.94722893858381985
Asia,11,0.950551601935197
Asia,12,0.95300267450066034
Asia,13,0.95561081038033657
Asia,14,0.957608390278002
Asia,15,0.95942457310854845
Asia,16,0.96126951401071126
Asia,17,0.96299721046705322
Asia,18,0.96467623941758274
Asia,19,0.96673354761783625
Asia,20,0.96882625036777148
Asia,21,0.97115122984999347
Asia,22,0.9734098445515621
Asia,23,0.975573336400861
Asia,24,0.97765055403531054
Asia,25,0.97952646516844488
Asia,26,0.98159925848418417
Asia,27,0.98334465221536693
Asia,28,0.98524710926076275
Asia,29,0.98620497426152587
Asia,30,0.9869969273106558
Asia,31,0.98764951432041359
Asia,32,0.98810300698821141
Asia,33,0.98848792271600072
Asia,34,0.98874895751990388
Asia,35,0.98895690049928442
Asia,36,0.98907856926381554
Asia,37,0.98919360155028124
Asia,38,0.98927766360577551
Asia,39,0.98935951350191464
Asia,40,0.98942145396385772
Asia,41,0.98947454578838046
Asia,42,0.9895519713658093
Asia,43,0.98960727534968707
Asia,44,0.98964266989936889
Asia,45,0.98969576172389151
Asia,46,0.98973115627357333
Asia,47,0.98976655082325515
Asia,48,0.98979530889487155
Asia,49,0.98983512776326354
Asia,50,0.98986388583488
Asia,51,0.98992582629682313
Asia,52,0.98996564516521512
Asia,53,0.98999219107747649
Asia,54,0.9900386464239338
Asia,55,0.9900961625671667
Asia,56,0.990142617913624
Asia,57,0.99018464894137115
Asia,58,0.99022667996911828
Asia,59,0.99025543804073468
Asia,60,0.99028862043106136
Asia,61,0.99033286361816364
Asia,62,0.99038595544268626
Asia,63,0.99041913783301294
Asia,64,0.99046559317947025
Asia,65,0.99049877556979693
Asia,66,0.99053195796012361
Asia,67,0.99058062546593606
Asia,68,0.99065141456529959
Asia,69,0.990677960477561
Asia,70,0.99074211309885918
Asia,71,0.990779719807896
Asia,72,0.99082175083564317
Asia,73,0.99084608458854939
Asia,74,0.9908748426601659
Asia,75,0.99090581289113744
Asia,76,0.99092572232533338
Asia,77,0.9909721776717908
Asia,78,0.991016420858893
Asia,79,0.991056239727285
Asia,80,0.99109384643632192
Asia,81,0.99112924098600363
Asia,82,0.99114915042019969
Asia,83,0.99119339360730185
Asia,84,0.991235424635049
Asia,85,0.99127745566279613
Asia,86,0.9913216988498984
Asia,87,0.9913615177182904
Asia,88,0.99141018522410285
Asia,89,0.99144557977378456
Asia,90,0.99148761080153169
Asia,91,0.991534066147989
Asia,92,0.99158052149444642
Asia,93,0.99163803763767921
Asia,94,0.991691129462202
Asia,95,0.99175085776479
Asia,96,0.99181058606737793
Asia,97,0.99188358732609661
Asia,98,0.99194773994739482
Asia,99,0.99202295336546864
Asia,100,0.99209595462418732
Asia,101,0.99211143973967308
Asia,102,0.99215568292677536
Asia,103,0.99219107747645707
Asia,104,0.992228684185494
Asia,105,0.99224859361969
Asia,106,0.99226629089453089
Asia,107,0.99228177601001666
Asia,108,0.9923127462409882
Asia,109,0.99233265567518425
Asia,110,0.99235035295002516
Asia,111,0.99236141374680065
Asia,112,0.992368050224866
Asia,113,0.99238574749970687
Asia,114,0.99241671773067841
Asia,115,0.99244105148358464
Asia,116,0.99245432443971537
Asia,117,0.99247644603326646
Asia,118,0.99249414330810737
Asia,119,0.99251626490165845
Asia,120,0.9925361743358545
Asia,121,0.9925538716106953
Asia,122,0.99256935672618107
Asia,123,0.99258262968231181
Asia,124,0.99260253911650775
Asia,125,0.99261359991328335
Asia,126,0.992624660710059
Asia,127,0.99264678230361
Asia,128,0.9926622674190958
Asia,129,0.99266447957845094
Asia,130,0.9926733282158714
Asia,131,0.99269323765006734
Asia,132,0.99269987412813265
Asia,133,0.99271535924361842
Asia,134,0.99273305651845933
Asia,135,0.9927485416339451
Asia,136,0.99276402674943087
Asia,137,0.99277729970556161
Asia,138,0.99278172402427178
Asia,139,0.99279278482104738
Asia,140,0.99280163345846784
Asia,141,0.99281933073330875
Asia,142,0.99283039153008423
Asia,143,0.99285030096428029
Asia,144,0.9928569374423456
Asia,145,0.99287463471718651
Asia,146,0.99287684687654165
Asia,147,0.99289233199202742
Asia,148,0.99289675631073759
Asia,149,0.99291002926686822
Asia,150,0.99291887790428868
Asia,151,0.9929255143823541
Asia,152,0.99292772654170913
Asia,153,0.99293657517912959
Asia,154,0.99294099949783987
Asia,155,0.99294763597590519
Asia,156,0.9929542724539705
Asia,157,0.99296090893203581
Asia,158,0.992963121091391
Asia,159,0.9929653332507461
Asia,160,0.99296754541010113
Asia,163,0.99297196972881141
Asia,164,0.99297860620687672
Asia,165,0.9929830305255869
Asia,167,0.992985242684942
Asia,168,0.99299409132236249
Asia,169,0.99299851564107267
Asia,170,0.99300072780042781
Asia,171,0.99300515211913809
Asia,172,0.99300957643784826
Asia,174,0.9930117885972034
Asia,175,0.99301842507526872
Asia,176,0.99302727371268917
Asia,178,0.99303391019075449
Asia,179,0.99303833450946477
Asia,180,0.9930405466688198
Asia,181,0.99304718314688512
Asia,182,0.9930516074655954
Asia,183,0.99305824394366071
Asia,185,0.99306045610301585
Asia,186,0.993062668262371
Asia,187,0.993064880421726
Asia,189,0.99306930474043631
Asia,190,0.99307151689979134
Asia,191,0.99307372905914648
Asia,192,0.99308257769656694
Asia,193,0.99308700201527722
Asia,194,0.99309142633398739
Asia,195,0.99309363849334253
Asia,196,0.99309585065269756
Asia,197,0.99309806281205271
Asia,198,0.99310027497140785
Asia,199,0.993102487130763
Asia,201,0.993104699290118
Asia,204,0.9931091236088283
Asia,205,0.99311354792753848
Asia,206,0.99312018440560379
Asia,209,0.99312239656495893
Asia,213,0.99312460872431407
Asia,214,0.99312903304302425
Asia,215,0.99313124520237939
Asia,216,0.99313345736173453
Asia,217,0.9931378816804447
Asia,219,0.99314009383979984
Asia,220,0.993142305999155
Asia,221,0.99314673031786516
Asia,222,0.99315115463657544
Asia,224,0.99315336679593047
Asia,226,0.99315557895528561
Asia,227,0.99316221543335093
Asia,228,0.99317106407077138
Asia,229,0.99317548838948166
Asia,230,0.99317770054883669
Asia,231,0.993182124867547
Asia,232,0.99318654918625715
Asia,233,0.99318876134561229
Asia,234,0.99319318566432246
Asia,235,0.99319982214238789
Asia,236,0.99320867077980834
Asia,237,0.99321530725787366
Asia,238,0.99321973157658383
Asia,239,0.99322636805464914
Asia,241,0.9932352166920696
Asia,242,0.99323964101077988
Asia,243,0.9932462774888452
Asia,244,0.99325733828562079
Asia,245,0.99327945987917188
Asia,246,0.99328609635723719
Asia,247,0.99329052067594736
Asia,248,0.99330600579143324
Asia,249,0.99331264226949856
Asia,250,0.993323703066274
Asia,251,0.99333918818175981
Asia,252,0.99334803681918027
Asia,253,0.99337237057208649
Asia,254,0.99338343136886209
Asia,255,0.99339449216563769
Asia,256,0.99341661375918877
Asia,257,0.99343209887467454
Asia,258,0.99344315967145014
Asia,259,0.99344979614951545
Asia,260,0.99346306910564608
Asia,261,0.99347191774306653
Asia,262,0.9934984636553279
Asia,263,0.99351394877081367
Asia,264,0.99352500956758916
Asia,265,0.99353607036436475
Asia,266,0.99354270684243007
Asia,267,0.99354934332049538
Asia,268,0.99355819195791584
Asia,269,0.99356261627662612
Asia,270,0.99357146491404658
Asia,271,0.993580313551467
Asia,272,0.99358695002953235
Asia,273,0.99359137434824252
Asia,274,0.99359801082630783
Asia,275,0.993600222985663
Asia,276,0.99360685946372829
Asia,277,0.99361570810114874
Asia,278,0.99361792026050388
Asia,279,0.993620132419859
Asia,280,0.99362234457921406
Asia,281,0.99362898105727948
Asia,282,0.99363119321663451
Asia,283,0.99363340537598965
Asia,284,0.9936356175353448
Asia,285,0.99363782969469994
Asia,289,0.99364225401341011
Asia,292,0.99364446617276525
Asia,294,0.99364889049147542
Asia,295,0.99365110265083056
Asia,297,0.99365331481018571
Asia,299,0.99365552696954074
Asia,303,0.99365773912889588
Asia,304,0.993659951288251
Asia,305,0.99366437560696119
Asia,307,0.99366658776631633
Asia,309,0.99366879992567148
Asia,310,0.99367101208502651
Asia,312,0.99367322424438165
Asia,314,0.99367543640373679
Asia,315,0.99367764856309193
Asia,318,0.9936820728818021
Asia,319,0.99368428504115724
Asia,323,0.99368649720051239
Asia,324,0.99368870935986742
Asia,325,0.9936931336785777
Asia,330,0.993699770156643
Asia,331,0.99370198231599816
Asia,332,0.99370419447535319
Asia,333,0.99370640663470833
Asia,334,0.99370861879406347
Asia,336,0.99371083095341861
Asia,338,0.99371304311277364
Asia,339,0.99371525527212878
Asia,346,0.99371746743148393
Asia,347,0.993719679590839
Asia,349,0.99372410390954924
Asia,350,0.99372852822825941
Asia,351,0.99373074038761455
Asia,352,0.99373295254696969
Asia,353,0.99373516470632484
Asia,355,0.99373737686567987
Asia,356,0.993739589025035
Asia,360,0.99374180118439015
Asia,364,0.99374622550310032
Asia,365,0.99375064982181061
Asia,366,0.99375286198116564
Asia,368,0.99375507414052078
Asia,372,0.99375728629987592
Asia,373,0.99375949845923106
Asia,376,0.99376171061858609
Asia,382,0.99376392277794123
Asia,387,0.99376613493729637
Asia,390,0.99376834709665141
Asia,391,0.99377055925600655
Asia,397,0.99377277141536169
Asia,404,0.99377498357471683
Asia,405,0.99377719573407186
Asia,412,0.993779407893427
Asia,413,0.99378162005278214
Asia,414,0.99378383221213729
Asia,417,0.99378604437149232
Asia,424,0.99378825653084746
Asia,425,0.9937904686902026
Asia,426,0.99379268084955763
Asia,427,0.99379710516826791
Asia,428,0.99380152948697809
Asia,429,0.99380595380568837
Asia,431,0.99380816596504351
Asia,433,0.99381701460246386
Asia,434,0.99383028755859459
Asia,435,0.99383692403665991
Asia,436,0.99385019699279054
Asia,437,0.993856833470856
Asia,438,0.9938656821082763
Asia,439,0.99387231858634173
Asia,440,0.99388337938311722
Asia,441,0.99390550097666841
Asia,442,0.99392098609215418
Asia,443,0.99394089552635012
Asia,444,0.99395638064183589
Asia,445,0.993978502235387
Asia,446,0.99399619951022788
Asia,447,0.99400726030700348
Asia,448,0.99403601837861988
Asia,449,0.9940714129283017
Asia,450,0.9941112317966937
Asia,451,0.99414441418702038
Asia,452,0.99416211146186129
Asia,453,0.99421077896767374
Asia,454,0.99424838567671059
Asia,455,0.99429262886381287
Asia,456,0.994336872050915
Asia,457,0.99438332739737245
Asia,458,0.99443420706253993
Asia,459,0.99450057184319329
Asia,460,0.99456472446449151
Asia,461,0.99460896765159379
Asia,462,0.99469524186644309
Asia,463,0.99476603096580662
Asia,464,0.99483682006517027
Asia,465,0.99492973075808488
Asia,466,0.99502042929164447
Asia,467,0.9951310372594
Asia,468,0.99523500874909021
Asia,469,0.99530801000780889
Asia,470,0.99538543558523784
Asia,471,0.9954518003658912
Asia,472,0.99556019617429159
Asia,473,0.9956641676639818
Asia,474,0.99576813915367213
Asia,475,0.99587874712142765
Asia,476,0.995965021336277
Asia,477,0.99606235634790186
Asia,478,0.99618181295307784
Asia,479,0.99629020876147834
Asia,480,0.99638311945439306
Asia,481,0.99649815174085876
Asia,482,0.9966087597086144
Asia,483,0.9966950339234637
Asia,484,0.99681891484735
Asia,485,0.99693615929317081
Asia,486,0.99706004021705708
Asia,487,0.997177284662878
Asia,488,0.99728568047127841
Asia,489,0.99737859116419314
Asia,490,0.99750910856614472
Asia,491,0.99760644357776962
Asia,492,0.99771041506745983
Asia,493,0.99779890144166428
Asia,494,0.99789623645328918
Asia,495,0.99799357146491408
Asia,496,0.99807542136105321
Asia,497,0.99815727125719234
Asia,498,0.99825903058752741
Asia,499,0.99832981968689094
Asia,500,0.99842051822045053
Asia,501,0.99849794379787937
Asia,502,0.99855103562240211
Asia,503,0.99862182472176564
Asia,504,0.99869040166177414
Asia,505,0.998767827239203
Asia,506,0.99881649474501544
Asia,507,0.99886958656953817
Asia,508,0.998907193278575
Asia,509,0.99896470942180793
Asia,510,0.99899567965277947
Asia,511,0.99902222556504083
Asia,512,0.99905762011472254
Asia,513,0.99909522682375951
Asia,514,0.99913062137344122
Asia,515,0.99917044024183321
Asia,516,0.99918813751667412
Asia,517,0.99921910774764566
Asia,518,0.99925892661603777
Asia,519,0.99926998741281325
Asia,520,0.99929653332507462
Asia,521,0.99931201844056039
Asia,522,0.99933635219346661
Asia,523,0.99935183730895238
Asia,524,0.999362898105728
Asia,525,0.99937395890250347
Asia,526,0.99938059538056878
Asia,527,0.999404929133475
Asia,528,0.99942041424896089
Asia,529,0.99942483856767106
Asia,530,0.99943368720509151
Asia,531,0.99944474800186711
Asia,532,0.99944696016122214
Asia,533,0.99944917232057728
Asia,534,0.99945138447993243
Asia,535,0.99946023311735288
Asia,536,0.99946686959541819
Asia,537,0.99947571823283865
Asia,538,0.999482354710904
Asia,539,0.99948456687025911
Asia,540,0.99949120334832442
Asia,542,0.99949562766703459
Asia,545,0.99949783982638973
Asia,548,0.99950226414509991
Asia,550,0.999504476304455
Asia,552,0.99950668846381019
Asia,556,0.99950890062316533
Asia,559,0.99951111278252036
Asia,568,0.9995133249418755
Asia,581,0.99951553710123064
Asia,582,0.99951774926058579
Asia,590,0.99951996141994082
Asia,598,0.999522173579296
Asia,600,0.9995243857386511
Asia,615,0.99952659789800613
Asia,617,0.99952881005736127
Asia,618,0.99953102221671641
Asia,631,0.99953323437607156
Asia,633,0.99953544653542659
Asia,634,0.99953765869478173
Asia,640,0.99953987085413687
Asia,647,0.999542083013492
Asia,655,0.999544295172847
Asia,660,0.99954650733220218
Asia,667,0.99954871949155732
Asia,680,0.99955093165091236
Asia,696,0.9995531438102675
Asia,697,0.99955535596962264
Asia,711,0.999561992447688
Asia,714,0.99956420460704309
Asia,715,0.99956641676639824
Asia,720,0.99956862892575327
Asia,731,0.99957084108510841
Asia,733,0.99957305324446355
Asia,738,0.99957526540381858
Asia,743,0.99957747756317372
Asia,756,0.99957968972252886
Asia,762,0.999581901881884
Asia,792,0.999584114041239
Asia,794,0.99958632620059418
Asia,811,0.99958853835994932
Asia,825,0.99959075051930446
Asia,838,0.99959296267865949
Asia,854,0.99959517483801463
Asia,869,0.99959738699736977
Asia,872,0.99959959915672481
Asia,876,0.99960181131608
Asia,884,0.99960402347543509
Asia,890,0.99960623563479023
Asia,896,0.99960844779414526
Asia,901,0.9996106599535004
Asia,906,0.99961287211285554
Asia,907,0.99961729643156572
Asia,939,0.99961950859092086
Asia,946,0.999621720750276
Asia,958,0.999623932909631
Asia,960,0.99962614506898617
Asia,969,0.99962835722834131
Asia,971,0.99963056938769645
Asia,975,0.99963278154705149
Asia,976,0.99963499370640663
Asia,993,0.99963720586576177
Asia,995,0.99963941802511691
Asia,1021,0.99964163018447194
Asia,1030,0.99964384234382708
Asia,1038,0.99964605450318222
Asia,1064,0.9996504788218924
Asia,1066,0.99965269098124754
Asia,1087,0.99965490314060268
Asia,1116,0.99965932745931285
Asia,1135,0.999661539618668
Asia,1137,0.99966375177802314
Asia,1164,0.99966596393737817
